Dataset,Noise Type,Algorithm,Linkage,Noise Level,Normalized Mutual Information
lymphography,Quantization,MultiMember,Average,0,0.1577 (0.03)
lymphography,Quantization,MultiMember,Single,0,0.1497 (0.03)
lymphography,Quantization,MultiMember,Complete,0,0.1249 (0.04)
lymphography,Quantization,K-Means,Average,0.02,0.2399 (0.01)
lymphography,Quantization,K-Means,Single,0.02,0.1593 (0.09)
lymphography,Quantization,K-Means,Complete,0.02,0.1759 (0.03)
lymphography,Quantization,Agglomerative,Average,0.02,0.1626 (0.03)
lymphography,Quantization,Agglomerative,Single,0.02,0.1389 (0.03)
lymphography,Quantization,Agglomerative,Complete,0.02,0.1729 (0.02)
lymphography,Quantization,MultiMember,Average,0.02,0.1612 (0.03)
lymphography,Quantization,MultiMember,Single,0.02,0.1296 (0.02)
lymphography,Quantization,MultiMember,Complete,0.02,0.1364 (0.05)
lymphography,Quantization,K-Means,Average,0.05,0.2134 (0.03)
lymphography,Quantization,K-Means,Single,0.05,0.1533 (0.05)
lymphography,Quantization,K-Means,Complete,0.05,0.1646 (0.05)
lymphography,Quantization,Agglomerative,Average,0.05,0.1882 (0.05)
lymphography,Quantization,Agglomerative,Single,0.05,0.1569 (0.04)
lymphography,Quantization,Agglomerative,Complete,0.05,0.1358 (0.01)
lymphography,Quantization,MultiMember,Average,0.05,0.2045 (0.02)
lymphography,Quantization,MultiMember,Single,0.05,0.133 (0.03)
lymphography,Quantization,MultiMember,Complete,0.05,0.1609 (0.05)
lymphography,Quantization,K-Means,Average,0.1,0.2277 (0.02)
lymphography,Quantization,K-Means,Single,0.1,0.1212 (0.08)
lymphography,Quantization,K-Means,Complete,0.1,0.1775 (0.07)
lymphography,Quantization,Agglomerative,Average,0.1,0.153 (0.03)
lymphography,Quantization,Agglomerative,Single,0.1,0.1467 (0.02)
lymphography,Quantization,Agglomerative,Complete,0.1,0.1747 (0.0)
lymphography,Quantization,MultiMember,Average,0.1,0.1627 (0.04)
lymphography,Quantization,MultiMember,Single,0.1,0.1096 (0.04)
lymphography,Quantization,MultiMember,Complete,0.1,0.1268 (0.04)
lymphography,Quantization,K-Means,Average,0.15,0.2109 (0.03)
lymphography,Quantization,K-Means,Single,0.15,0.1341 (0.05)
lymphography,Quantization,K-Means,Complete,0.15,0.1823 (0.05)
lymphography,Quantization,Agglomerative,Average,0.15,0.1869 (0.03)
lymphography,Quantization,Agglomerative,Single,0.15,0.1664 (0.0)
lymphography,Quantization,Agglomerative,Complete,0.15,0.1787 (0.04)
lymphography,Quantization,MultiMember,Average,0.15,0.1681 (0.04)
lymphography,Quantization,MultiMember,Single,0.15,0.1487 (0.04)
lymphography,Quantization,MultiMember,Complete,0.15,0.1127 (0.02)
lymphography,Quantization,K-Means,Average,0.25,0.221 (0.04)
lymphography,Quantization,K-Means,Single,0.25,0.1267 (0.09)
lymphography,Quantization,K-Means,Complete,0.25,0.1912 (0.04)
lymphography,Quantization,Agglomerative,Average,0.25,0.1651 (0.01)
lymphography,Quantization,Agglomerative,Single,0.25,0.1454 (0.02)
lymphography,Quantization,Agglomerative,Complete,0.25,0.1625 (0.01)
lymphography,Quantization,MultiMember,Average,0.25,0.1888 (0.04)
lymphography,Quantization,MultiMember,Single,0.25,0.1087 (0.03)
lymphography,Quantization,MultiMember,Complete,0.25,0.1469 (0.07)
voice,Gaussian,K-Means,Average,0,0.0515 (0.0)
voice,Gaussian,K-Means,Single,0,0.053 (0.0)
voice,Gaussian,K-Means,Complete,0,0.0478 (0.0)
voice,Gaussian,Agglomerative,Average,0,0.0425 (0.0)
voice,Gaussian,Agglomerative,Single,0,0.0408 (0.0)
voice,Gaussian,Agglomerative,Complete,0,0.0425 (0.0)
voice,Gaussian,MultiMember,Average,0,0.039 (0.0)
voice,Gaussian,MultiMember,Single,0,0.0373 (0.0)
voice,Gaussian,MultiMember,Complete,0,0.0355 (0.01)
voice,Gaussian,K-Means,Average,0.02,0.0524 (0.0)
voice,Gaussian,K-Means,Single,0.02,0.0528 (0.0)
voice,Gaussian,K-Means,Complete,0.02,0.0498 (0.0)
voice,Gaussian,Agglomerative,Average,0.02,0.04 (0.0)
voice,Gaussian,Agglomerative,Single,0.02,0.04 (0.0)
voice,Gaussian,Agglomerative,Complete,0.02,0.04 (0.0)
voice,Gaussian,MultiMember,Average,0.02,0.0384 (0.0)
voice,Gaussian,MultiMember,Single,0.02,0.0432 (0.02)
voice,Gaussian,MultiMember,Complete,0.02,0.0314 (0.02)
voice,Gaussian,K-Means,Average,0.05,0.0536 (0.0)
voice,Gaussian,K-Means,Single,0.05,0.0614 (0.01)
voice,Gaussian,K-Means,Complete,0.05,0.0521 (0.0)
voice,Gaussian,Agglomerative,Average,0.05,0.0498 (0.0)
voice,Gaussian,Agglomerative,Single,0.05,0.075 (0.02)
voice,Gaussian,Agglomerative,Complete,0.05,0.0398 (0.02)
voice,Gaussian,MultiMember,Average,0.05,0.0474 (0.01)
voice,Gaussian,MultiMember,Single,0.05,0.0479 (0.03)
voice,Gaussian,MultiMember,Complete,0.05,0.0518 (0.0)
voice,Gaussian,K-Means,Average,0.1,0.058 (0.0)
voice,Gaussian,K-Means,Single,0.1,0.058 (0.0)
voice,Gaussian,K-Means,Complete,0.1,0.0164 (0.01)
voice,Gaussian,Agglomerative,Average,0.1,0.038 (0.01)
voice,Gaussian,Agglomerative,Single,0.1,0.0173 (0.0)
voice,Gaussian,Agglomerative,Complete,0.1,0.0377 (0.01)
voice,Gaussian,MultiMember,Average,0.1,0.0385 (0.02)
voice,Gaussian,MultiMember,Single,0.1,0.0658 (0.02)
voice,Gaussian,MultiMember,Complete,0.1,0.0384 (0.01)
voice,Gaussian,K-Means,Average,0.15,0.0517 (0.0)
voice,Gaussian,K-Means,Single,0.15,0.0585 (0.02)
voice,Gaussian,K-Means,Complete,0.15,0.0478 (0.01)
voice,Gaussian,Agglomerative,Average,0.15,0.031 (0.01)
voice,Gaussian,Agglomerative,Single,0.15,0.0417 (0.02)
voice,Gaussian,Agglomerative,Complete,0.15,0.0291 (0.02)
voice,Gaussian,MultiMember,Average,0.15,0.0506 (0.0)
voice,Gaussian,MultiMember,Single,0.15,0.066 (0.01)
voice,Gaussian,MultiMember,Complete,0.15,0.0423 (0.02)
voice,Gaussian,K-Means,Average,0.25,0.0125 (0.0)
voice,Gaussian,K-Means,Single,0.25,0.0208 (0.01)
voice,Gaussian,K-Means,Complete,0.25,0.0196 (0.01)
voice,Gaussian,Agglomerative,Average,0.25,0.0205 (0.01)
voice,Gaussian,Agglomerative,Single,0.25,0.0247 (0.0)
voice,Gaussian,Agglomerative,Complete,0.25,0.0225 (0.0)
voice,Gaussian,MultiMember,Average,0.25,0.0146 (0.0)
voice,Gaussian,MultiMember,Single,0.25,0.0368 (0.0)
voice,Gaussian,MultiMember,Complete,0.25,0.0219 (0.0)
voice,Uniform,K-Means,Average,0,0.0515 (0.0)
voice,Uniform,K-Means,Single,0,0.0532 (0.0)
voice,Uniform,K-Means,Complete,0,0.048 (0.0)
voice,Uniform,Agglomerative,Average,0,0.0425 (0.0)
voice,Uniform,Agglomerative,Single,0,0.0408 (0.0)
voice,Uniform,Agglomerative,Complete,0,0.0425 (0.0)
voice,Uniform,MultiMember,Average,0,0.0356 (0.0)
voice,Uniform,MultiMember,Single,0,0.0413 (0.01)
voice,Uniform,MultiMember,Complete,0,0.0425 (0.0)
voice,Uniform,K-Means,Average,0.02,0.0536 (0.0)
voice,Uniform,K-Means,Single,0.02,0.0532 (0.0)
voice,Uniform,K-Means,Complete,0.02,0.0483 (0.01)
voice,Uniform,Agglomerative,Average,0.02,0.0284 (0.0)
voice,Uniform,Agglomerative,Single,0.02,0.0337 (0.01)
voice,Uniform,Agglomerative,Complete,0.02,0.0284 (0.0)
voice,Uniform,MultiMember,Average,0.02,0.0294 (0.01)
voice,Uniform,MultiMember,Single,0.02,0.0462 (0.02)
voice,Uniform,MultiMember,Complete,0.02,0.0318 (0.01)
voice,Uniform,K-Means,Average,0.05,0.0422 (0.0)
voice,Uniform,K-Means,Single,0.05,0.0446 (0.0)
voice,Uniform,K-Means,Complete,0.05,0.0225 (0.0)
voice,Uniform,Agglomerative,Average,0.05,0.0336 (0.01)
voice,Uniform,Agglomerative,Single,0.05,0.0308 (0.0)
voice,Uniform,Agglomerative,Complete,0.05,0.0288 (0.01)
voice,Uniform,MultiMember,Average,0.05,0.0321 (0.01)
voice,Uniform,MultiMember,Single,0.05,0.0232 (0.0)
voice,Uniform,MultiMember,Complete,0.05,0.0277 (0.02)
voice,Uniform,K-Means,Average,0.1,0.0716 (0.0)
voice,Uniform,K-Means,Single,0.1,0.0563 (0.03)
voice,Uniform,K-Means,Complete,0.1,0.0414 (0.03)
voice,Uniform,Agglomerative,Average,0.1,0.0316 (0.01)
voice,Uniform,Agglomerative,Single,0.1,0.0354 (0.02)
voice,Uniform,Agglomerative,Complete,0.1,0.0581 (0.01)
voice,Uniform,MultiMember,Average,0.1,0.047 (0.02)
voice,Uniform,MultiMember,Single,0.1,0.0191 (0.01)
voice,Uniform,MultiMember,Complete,0.1,0.0332 (0.02)
voice,Uniform,K-Means,Average,0.15,0.0476 (0.0)
voice,Uniform,K-Means,Single,0.15,0.0346 (0.01)
voice,Uniform,K-Means,Complete,0.15,0.0473 (0.0)
voice,Uniform,Agglomerative,Average,0.15,0.0658 (0.02)
voice,Uniform,Agglomerative,Single,0.15,0.0491 (0.03)
voice,Uniform,Agglomerative,Complete,0.15,0.0525 (0.02)
voice,Uniform,MultiMember,Average,0.15,0.0486 (0.01)
voice,Uniform,MultiMember,Single,0.15,0.0241 (0.01)
voice,Uniform,MultiMember,Complete,0.15,0.0387 (0.02)
voice,Uniform,K-Means,Average,0.25,0.0162 (0.0)
voice,Uniform,K-Means,Single,0.25,0.0165 (0.01)
voice,Uniform,K-Means,Complete,0.25,0.0206 (0.0)
voice,Uniform,Agglomerative,Average,0.25,0.0135 (0.01)
voice,Uniform,Agglomerative,Single,0.25,0.0214 (0.01)
voice,Uniform,Agglomerative,Complete,0.25,0.0127 (0.01)
voice,Uniform,MultiMember,Average,0.25,0.0081 (0.0)
voice,Uniform,MultiMember,Single,0.25,0.013 (0.01)
voice,Uniform,MultiMember,Complete,0.25,0.0118 (0.0)
voice,Quantization,K-Means,Average,0,0.0515 (0.0)
voice,Quantization,K-Means,Single,0,0.0517 (0.0)
voice,Quantization,K-Means,Complete,0,0.0478 (0.0)
voice,Quantization,Agglomerative,Average,0,0.0425 (0.0)
voice,Quantization,Agglomerative,Single,0,0.0425 (0.0)
voice,Quantization,Agglomerative,Complete,0,0.0425 (0.0)
voice,Quantization,MultiMember,Average,0,0.0413 (0.01)
voice,Quantization,MultiMember,Single,0,0.0356 (0.0)
voice,Quantization,MultiMember,Complete,0,0.0408 (0.0)
voice,Quantization,K-Means,Average,0.02,0.0519 (0.0)
voice,Quantization,K-Means,Single,0.02,0.0515 (0.0)
voice,Quantization,K-Means,Complete,0.02,0.0478 (0.0)
voice,Quantization,Agglomerative,Average,0.02,0.0425 (0.0)
voice,Quantization,Agglomerative,Single,0.02,0.039 (0.0)
voice,Quantization,Agglomerative,Complete,0.02,0.0408 (0.0)
voice,Quantization,MultiMember,Average,0.02,0.0465 (0.01)
voice,Quantization,MultiMember,Single,0.02,0.039 (0.0)
voice,Quantization,MultiMember,Complete,0.02,0.039 (0.0)
voice,Quantization,K-Means,Average,0.05,0.0517 (0.0)
voice,Quantization,K-Means,Single,0.05,0.0515 (0.0)
voice,Quantization,K-Means,Complete,0.05,0.0496 (0.0)
voice,Quantization,Agglomerative,Average,0.05,0.0498 (0.01)
voice,Quantization,Agglomerative,Single,0.05,0.0425 (0.0)
voice,Quantization,Agglomerative,Complete,0.05,0.0267 (0.01)
voice,Quantization,MultiMember,Average,0.05,0.0447 (0.0)
voice,Quantization,MultiMember,Single,0.05,0.0302 (0.01)
voice,Quantization,MultiMember,Complete,0.05,0.0447 (0.0)
voice,Quantization,K-Means,Average,0.1,0.052 (0.0)
voice,Quantization,K-Means,Single,0.1,0.0515 (0.0)
voice,Quantization,K-Means,Complete,0.1,0.0424 (0.01)
voice,Quantization,Agglomerative,Average,0.1,0.0372 (0.01)
voice,Quantization,Agglomerative,Single,0.1,0.0425 (0.0)
voice,Quantization,Agglomerative,Complete,0.1,0.0372 (0.01)
voice,Quantization,MultiMember,Average,0.1,0.032 (0.01)
voice,Quantization,MultiMember,Single,0.1,0.0395 (0.01)
voice,Quantization,MultiMember,Complete,0.1,0.0372 (0.01)
voice,Quantization,K-Means,Average,0.15,0.052 (0.0)
voice,Quantization,K-Means,Single,0.15,0.0519 (0.0)
voice,Quantization,K-Means,Complete,0.15,0.0515 (0.0)
voice,Quantization,Agglomerative,Average,0.15,0.0425 (0.0)
voice,Quantization,Agglomerative,Single,0.15,0.0408 (0.0)
voice,Quantization,Agglomerative,Complete,0.15,0.0425 (0.0)
voice,Quantization,MultiMember,Average,0.15,0.0338 (0.01)
voice,Quantization,MultiMember,Single,0.15,0.0428 (0.01)
voice,Quantization,MultiMember,Complete,0.15,0.0373 (0.01)
voice,Quantization,K-Means,Average,0.25,0.0519 (0.0)
voice,Quantization,K-Means,Single,0.25,0.0515 (0.0)
voice,Quantization,K-Means,Complete,0.25,0.0405 (0.01)
voice,Quantization,Agglomerative,Average,0.25,0.0425 (0.0)
voice,Quantization,Agglomerative,Single,0.25,0.0408 (0.0)
voice,Quantization,Agglomerative,Complete,0.25,0.0425 (0.0)
voice,Quantization,MultiMember,Average,0.25,0.0395 (0.01)
voice,Quantization,MultiMember,Single,0.25,0.0373 (0.0)
voice,Quantization,MultiMember,Complete,0.25,0.0408 (0.0)
wine,Gaussian,K-Means,Average,0,0.8348 (0.06)
wine,Gaussian,K-Means,Single,0,0.5369 (0.26)
wine,Gaussian,K-Means,Complete,0,0.7364 (0.1)
wine,Gaussian,Agglomerative,Average,0,0.834 (0.05)
wine,Gaussian,Agglomerative,Single,0,0.7026 (0.04)
wine,Gaussian,Agglomerative,Complete,0,0.7803 (0.0)
wine,Gaussian,MultiMember,Average,0,0.8724 (0.02)
wine,Gaussian,MultiMember,Single,0,0.8437 (0.09)
wine,Gaussian,MultiMember,Complete,0,0.7385 (0.12)
wine,Gaussian,K-Means,Average,0.02,0.8505 (0.06)
wine,Gaussian,K-Means,Single,0.02,0.7064 (0.1)
wine,Gaussian,K-Means,Complete,0.02,0.6973 (0.03)
wine,Gaussian,Agglomerative,Average,0.02,0.5216 (0.02)
wine,Gaussian,Agglomerative,Single,0.02,0.4924 (0.03)
wine,Gaussian,Agglomerative,Complete,0.02,0.5999 (0.11)
wine,Gaussian,MultiMember,Average,0.02,0.7883 (0.06)
wine,Gaussian,MultiMember,Single,0.02,0.3685 (0.29)
wine,Gaussian,MultiMember,Complete,0.02,0.5883 (0.1)
wine,Gaussian,K-Means,Average,0.05,0.8373 (0.03)
wine,Gaussian,K-Means,Single,0.05,0.5235 (0.25)
wine,Gaussian,K-Means,Complete,0.05,0.7141 (0.11)
wine,Gaussian,Agglomerative,Average,0.05,0.6595 (0.09)
wine,Gaussian,Agglomerative,Single,0.05,0.7502 (0.1)
wine,Gaussian,Agglomerative,Complete,0.05,0.7807 (0.1)
wine,Gaussian,MultiMember,Average,0.05,0.8546 (0.03)
wine,Gaussian,MultiMember,Single,0.05,0.3858 (0.3)
wine,Gaussian,MultiMember,Complete,0.05,0.623 (0.08)
wine,Gaussian,K-Means,Average,0.1,0.751 (0.01)
wine,Gaussian,K-Means,Single,0.1,0.5932 (0.07)
wine,Gaussian,K-Means,Complete,0.1,0.6736 (0.04)
wine,Gaussian,Agglomerative,Average,0.1,0.6383 (0.08)
wine,Gaussian,Agglomerative,Single,0.1,0.5699 (0.07)
wine,Gaussian,Agglomerative,Complete,0.1,0.7149 (0.07)
wine,Gaussian,MultiMember,Average,0.1,0.7323 (0.02)
wine,Gaussian,MultiMember,Single,0.1,0.4238 (0.25)
wine,Gaussian,MultiMember,Complete,0.1,0.6537 (0.07)
wine,Gaussian,K-Means,Average,0.15,0.7256 (0.04)
wine,Gaussian,K-Means,Single,0.15,0.1391 (0.23)
wine,Gaussian,K-Means,Complete,0.15,0.5364 (0.03)
wine,Gaussian,Agglomerative,Average,0.15,0.4637 (0.03)
wine,Gaussian,Agglomerative,Single,0.15,0.3134 (0.22)
wine,Gaussian,Agglomerative,Complete,0.15,0.5147 (0.08)
wine,Gaussian,MultiMember,Average,0.15,0.6416 (0.06)
wine,Gaussian,MultiMember,Single,0.15,0.1604 (0.22)
wine,Gaussian,MultiMember,Complete,0.15,0.5306 (0.05)
wine,Gaussian,K-Means,Average,0.25,0.602 (0.02)
wine,Gaussian,K-Means,Single,0.25,0.188 (0.21)
wine,Gaussian,K-Means,Complete,0.25,0.5345 (0.05)
wine,Gaussian,Agglomerative,Average,0.25,0.4488 (0.06)
wine,Gaussian,Agglomerative,Single,0.25,0.3861 (0.08)
wine,Gaussian,Agglomerative,Complete,0.25,0.4451 (0.03)
wine,Gaussian,MultiMember,Average,0.25,0.482 (0.08)
wine,Gaussian,MultiMember,Single,0.25,0.1652 (0.18)
wine,Gaussian,MultiMember,Complete,0.25,0.4175 (0.03)
wine,Uniform,K-Means,Average,0,0.8067 (0.07)
wine,Uniform,K-Means,Single,0,0.523 (0.25)
wine,Uniform,K-Means,Complete,0,0.741 (0.06)
wine,Uniform,Agglomerative,Average,0,0.8195 (0.02)
wine,Uniform,Agglomerative,Single,0,0.7415 (0.05)
wine,Uniform,Agglomerative,Complete,0,0.7829 (0.13)
wine,Uniform,MultiMember,Average,0,0.8757 (0.03)
wine,Uniform,MultiMember,Single,0,0.6993 (0.07)
wine,Uniform,MultiMember,Complete,0,0.7824 (0.13)
wine,Uniform,K-Means,Average,0.02,0.8435 (0.02)
wine,Uniform,K-Means,Single,0.02,0.5575 (0.28)
wine,Uniform,K-Means,Complete,0.02,0.6747 (0.08)
wine,Uniform,Agglomerative,Average,0.02,0.6713 (0.1)
wine,Uniform,Agglomerative,Single,0.02,0.6988 (0.09)
wine,Uniform,Agglomerative,Complete,0.02,0.7446 (0.08)
wine,Uniform,MultiMember,Average,0.02,0.833 (0.02)
wine,Uniform,MultiMember,Single,0.02,0.2539 (0.28)
wine,Uniform,MultiMember,Complete,0.02,0.7327 (0.07)
wine,Uniform,K-Means,Average,0.05,0.8027 (0.05)
wine,Uniform,K-Means,Single,0.05,0.3621 (0.28)
wine,Uniform,K-Means,Complete,0.05,0.7705 (0.06)
wine,Uniform,Agglomerative,Average,0.05,0.5908 (0.04)
wine,Uniform,Agglomerative,Single,0.05,0.6382 (0.0)
wine,Uniform,Agglomerative,Complete,0.05,0.5419 (0.1)
wine,Uniform,MultiMember,Average,0.05,0.6855 (0.03)
wine,Uniform,MultiMember,Single,0.05,0.369 (0.28)
wine,Uniform,MultiMember,Complete,0.05,0.5635 (0.03)
wine,Uniform,K-Means,Average,0.1,0.598 (0.04)
wine,Uniform,K-Means,Single,0.1,0.2977 (0.23)
wine,Uniform,K-Means,Complete,0.1,0.5503 (0.05)
wine,Uniform,Agglomerative,Average,0.1,0.4785 (0.07)
wine,Uniform,Agglomerative,Single,0.1,0.447 (0.1)
wine,Uniform,Agglomerative,Complete,0.1,0.3696 (0.1)
wine,Uniform,MultiMember,Average,0.1,0.5525 (0.03)
wine,Uniform,MultiMember,Single,0.1,0.0965 (0.13)
wine,Uniform,MultiMember,Complete,0.1,0.4621 (0.09)
wine,Uniform,K-Means,Average,0.15,0.7384 (0.02)
wine,Uniform,K-Means,Single,0.15,0.4258 (0.2)
wine,Uniform,K-Means,Complete,0.15,0.6054 (0.06)
wine,Uniform,Agglomerative,Average,0.15,0.5196 (0.06)
wine,Uniform,Agglomerative,Single,0.15,0.4089 (0.2)
wine,Uniform,Agglomerative,Complete,0.15,0.3901 (0.2)
wine,Uniform,MultiMember,Average,0.15,0.5667 (0.07)
wine,Uniform,MultiMember,Single,0.15,0.0378 (0.0)
wine,Uniform,MultiMember,Complete,0.15,0.5127 (0.09)
wine,Uniform,K-Means,Average,0.25,0.4689 (0.06)
wine,Uniform,K-Means,Single,0.25,0.0226 (0.0)
wine,Uniform,K-Means,Complete,0.25,0.5166 (0.05)
wine,Uniform,Agglomerative,Average,0.25,0.4043 (0.07)
wine,Uniform,Agglomerative,Single,0.25,0.3651 (0.15)
wine,Uniform,Agglomerative,Complete,0.25,0.3073 (0.14)
wine,Uniform,MultiMember,Average,0.25,0.4375 (0.04)
wine,Uniform,MultiMember,Single,0.25,0.1146 (0.14)
wine,Uniform,MultiMember,Complete,0.25,0.37 (0.05)
wine,Quantization,K-Means,Average,0,0.8385 (0.07)
wine,Quantization,K-Means,Single,0,0.4448 (0.36)
wine,Quantization,K-Means,Complete,0,0.7282 (0.06)
wine,Quantization,Agglomerative,Average,0,0.8406 (0.05)
wine,Quantization,Agglomerative,Single,0,0.7026 (0.04)
wine,Quantization,Agglomerative,Complete,0,0.7349 (0.09)
wine,Quantization,MultiMember,Average,0,0.8674 (0.03)
wine,Quantization,MultiMember,Single,0,0.6545 (0.02)
wine,Quantization,MultiMember,Complete,0,0.8085 (0.07)
wine,Quantization,K-Means,Average,0.02,0.8404 (0.05)
wine,Quantization,K-Means,Single,0.02,0.5753 (0.29)
wine,Quantization,K-Means,Complete,0.02,0.7286 (0.11)
wine,Quantization,Agglomerative,Average,0.02,0.7503 (0.05)
wine,Quantization,Agglomerative,Single,0.02,0.6381 (0.05)
wine,Quantization,Agglomerative,Complete,0.02,0.708 (0.08)
wine,Quantization,MultiMember,Average,0.02,0.8656 (0.05)
wine,Quantization,MultiMember,Single,0.02,0.6244 (0.02)
wine,Quantization,MultiMember,Complete,0.02,0.721 (0.11)
wine,Quantization,K-Means,Average,0.05,0.8518 (0.04)
wine,Quantization,K-Means,Single,0.05,0.4902 (0.4)
wine,Quantization,K-Means,Complete,0.05,0.6465 (0.09)
wine,Quantization,Agglomerative,Average,0.05,0.7761 (0.05)
wine,Quantization,Agglomerative,Single,0.05,0.7348 (0.03)
wine,Quantization,Agglomerative,Complete,0.05,0.6478 (0.07)
wine,Quantization,MultiMember,Average,0.05,0.8458 (0.02)
wine,Quantization,MultiMember,Single,0.05,0.5033 (0.21)
wine,Quantization,MultiMember,Complete,0.05,0.5919 (0.09)
wine,Quantization,K-Means,Average,0.1,0.8659 (0.02)
wine,Quantization,K-Means,Single,0.1,0.657 (0.1)
wine,Quantization,K-Means,Complete,0.1,0.6606 (0.04)
wine,Quantization,Agglomerative,Average,0.1,0.7724 (0.05)
wine,Quantization,Agglomerative,Single,0.1,0.6037 (0.06)
wine,Quantization,Agglomerative,Complete,0.1,0.6761 (0.14)
wine,Quantization,MultiMember,Average,0.1,0.756 (0.12)
wine,Quantization,MultiMember,Single,0.1,0.5923 (0.3)
wine,Quantization,MultiMember,Complete,0.1,0.6581 (0.15)
wine,Quantization,K-Means,Average,0.15,0.851 (0.02)
wine,Quantization,K-Means,Single,0.15,0.3784 (0.29)
wine,Quantization,K-Means,Complete,0.15,0.7935 (0.06)
wine,Quantization,Agglomerative,Average,0.15,0.8218 (0.05)
wine,Quantization,Agglomerative,Single,0.15,0.7871 (0.09)
wine,Quantization,Agglomerative,Complete,0.15,0.6104 (0.06)
wine,Quantization,MultiMember,Average,0.15,0.8253 (0.02)
wine,Quantization,MultiMember,Single,0.15,0.6353 (0.1)
wine,Quantization,MultiMember,Complete,0.15,0.5873 (0.06)
wine,Quantization,K-Means,Average,0.25,0.8278 (0.04)
wine,Quantization,K-Means,Single,0.25,0.5934 (0.07)
wine,Quantization,K-Means,Complete,0.25,0.7189 (0.08)
wine,Quantization,Agglomerative,Average,0.25,0.7017 (0.12)
wine,Quantization,Agglomerative,Single,0.25,0.6767 (0.09)
wine,Quantization,Agglomerative,Complete,0.25,0.6313 (0.11)
wine,Quantization,MultiMember,Average,0.25,0.8706 (0.02)
wine,Quantization,MultiMember,Single,0.25,0.5984 (0.3)
wine,Quantization,MultiMember,Complete,0.25,0.7022 (0.08)
zoo,Gaussian,K-Means,Average,0,0.8889 (0.01)
zoo,Gaussian,K-Means,Single,0,0.8978 (0.03)
zoo,Gaussian,K-Means,Complete,0,0.8713 (0.02)
zoo,Gaussian,Agglomerative,Average,0,0.9154 (0.01)
zoo,Gaussian,Agglomerative,Single,0,0.9026 (0.04)
zoo,Gaussian,Agglomerative,Complete,0,0.9104 (0.01)
zoo,Gaussian,MultiMember,Average,0,0.9026 (0.03)
zoo,Gaussian,MultiMember,Single,0,0.9179 (0.01)
zoo,Gaussian,MultiMember,Complete,0,0.9154 (0.01)
zoo,Gaussian,K-Means,Average,0.02,0.8748 (0.02)
zoo,Gaussian,K-Means,Single,0.02,0.8691 (0.02)
zoo,Gaussian,K-Means,Complete,0.02,0.8818 (0.01)
zoo,Gaussian,Agglomerative,Average,0.02,0.875 (0.04)
zoo,Gaussian,Agglomerative,Single,0.02,0.8577 (0.03)
zoo,Gaussian,Agglomerative,Complete,0.02,0.875 (0.04)
zoo,Gaussian,MultiMember,Average,0.02,0.9152 (0.01)
zoo,Gaussian,MultiMember,Single,0.02,0.9141 (0.03)
zoo,Gaussian,MultiMember,Complete,0.02,0.8977 (0.02)
zoo,Gaussian,K-Means,Average,0.05,0.8921 (0.01)
zoo,Gaussian,K-Means,Single,0.05,0.8956 (0.01)
zoo,Gaussian,K-Means,Complete,0.05,0.899 (0.0)
zoo,Gaussian,Agglomerative,Average,0.05,0.8914 (0.04)
zoo,Gaussian,Agglomerative,Single,0.05,0.9078 (0.03)
zoo,Gaussian,Agglomerative,Complete,0.05,0.8914 (0.04)
zoo,Gaussian,MultiMember,Average,0.05,0.8962 (0.02)
zoo,Gaussian,MultiMember,Single,0.05,0.9241 (0.0)
zoo,Gaussian,MultiMember,Complete,0.05,0.9027 (0.0)
zoo,Gaussian,K-Means,Average,0.1,0.8121 (0.02)
zoo,Gaussian,K-Means,Single,0.1,0.8183 (0.02)
zoo,Gaussian,K-Means,Complete,0.1,0.7968 (0.01)
zoo,Gaussian,Agglomerative,Average,0.1,0.8283 (0.02)
zoo,Gaussian,Agglomerative,Single,0.1,0.825 (0.01)
zoo,Gaussian,Agglomerative,Complete,0.1,0.8349 (0.01)
zoo,Gaussian,MultiMember,Average,0.1,0.8421 (0.01)
zoo,Gaussian,MultiMember,Single,0.1,0.8698 (0.01)
zoo,Gaussian,MultiMember,Complete,0.1,0.8453 (0.01)
zoo,Gaussian,K-Means,Average,0.15,0.7987 (0.01)
zoo,Gaussian,K-Means,Single,0.15,0.7854 (0.02)
zoo,Gaussian,K-Means,Complete,0.15,0.8087 (0.02)
zoo,Gaussian,Agglomerative,Average,0.15,0.6923 (0.04)
zoo,Gaussian,Agglomerative,Single,0.15,0.6611 (0.02)
zoo,Gaussian,Agglomerative,Complete,0.15,0.712 (0.02)
zoo,Gaussian,MultiMember,Average,0.15,0.7752 (0.02)
zoo,Gaussian,MultiMember,Single,0.15,0.757 (0.02)
zoo,Gaussian,MultiMember,Complete,0.15,0.7873 (0.02)
zoo,Gaussian,K-Means,Average,0.25,0.6899 (0.02)
zoo,Gaussian,K-Means,Single,0.25,0.6596 (0.03)
zoo,Gaussian,K-Means,Complete,0.25,0.6835 (0.03)
zoo,Gaussian,Agglomerative,Average,0.25,0.6193 (0.05)
zoo,Gaussian,Agglomerative,Single,0.25,0.5954 (0.06)
zoo,Gaussian,Agglomerative,Complete,0.25,0.623 (0.05)
zoo,Gaussian,MultiMember,Average,0.25,0.6877 (0.02)
zoo,Gaussian,MultiMember,Single,0.25,0.6501 (0.04)
zoo,Gaussian,MultiMember,Complete,0.25,0.6742 (0.01)
zoo,Uniform,K-Means,Average,0,0.8878 (0.01)
