Dataset,Noise Type,Algorithm,Linkage,Noise Level,Normalized Mutual Information
lymphography,Quantization,Agglomerative,Single,0,0.1202 (0.02)
lymphography,Quantization,Agglomerative,Complete,0,0.1528 (0.03)
lymphography,Quantization,MultiMember,Average,0,0.1712 (0.03)
lymphography,Quantization,MultiMember,Single,0,0.1125 (0.04)
lymphography,Quantization,MultiMember,Complete,0,0.1204 (0.03)
lymphography,Quantization,K-Means,Average,0.02,0.1769 (0.04)
lymphography,Quantization,K-Means,Single,0.02,0.056 (0.01)
lymphography,Quantization,K-Means,Complete,0.02,0.1604 (0.04)
lymphography,Quantization,Agglomerative,Average,0.02,0.179 (0.01)
lymphography,Quantization,Agglomerative,Single,0.02,0.1344 (0.02)
lymphography,Quantization,Agglomerative,Complete,0.02,0.1571 (0.03)
lymphography,Quantization,MultiMember,Average,0.02,0.1969 (0.04)
lymphography,Quantization,MultiMember,Single,0.02,0.1168 (0.01)
lymphography,Quantization,MultiMember,Complete,0.02,0.147 (0.02)
lymphography,Quantization,K-Means,Average,0.05,0.1966 (0.03)
lymphography,Quantization,K-Means,Single,0.05,0.0905 (0.04)
lymphography,Quantization,K-Means,Complete,0.05,0.1418 (0.03)
lymphography,Quantization,Agglomerative,Average,0.05,0.16 (0.02)
lymphography,Quantization,Agglomerative,Single,0.05,0.149 (0.0)
lymphography,Quantization,Agglomerative,Complete,0.05,0.1715 (0.02)
lymphography,Quantization,MultiMember,Average,0.05,0.1872 (0.05)
lymphography,Quantization,MultiMember,Single,0.05,0.1334 (0.02)
lymphography,Quantization,MultiMember,Complete,0.05,0.1486 (0.03)
lymphography,Quantization,K-Means,Average,0.1,0.1332 (0.05)
lymphography,Quantization,K-Means,Single,0.1,0.0853 (0.03)
lymphography,Quantization,K-Means,Complete,0.1,0.1764 (0.04)
lymphography,Quantization,Agglomerative,Average,0.1,0.1755 (0.03)
lymphography,Quantization,Agglomerative,Single,0.1,0.1735 (0.02)
lymphography,Quantization,Agglomerative,Complete,0.1,0.1883 (0.03)
lymphography,Quantization,MultiMember,Average,0.1,0.2478 (0.04)
lymphography,Quantization,MultiMember,Single,0.1,0.1244 (0.01)
lymphography,Quantization,MultiMember,Complete,0.1,0.1485 (0.04)
lymphography,Quantization,K-Means,Average,0.15,0.1942 (0.03)
lymphography,Quantization,K-Means,Single,0.15,0.0974 (0.04)
lymphography,Quantization,K-Means,Complete,0.15,0.1834 (0.07)
lymphography,Quantization,Agglomerative,Average,0.15,0.1534 (0.01)
lymphography,Quantization,Agglomerative,Single,0.15,0.1342 (0.01)
lymphography,Quantization,Agglomerative,Complete,0.15,0.1443 (0.03)
lymphography,Quantization,MultiMember,Average,0.15,0.1675 (0.01)
lymphography,Quantization,MultiMember,Single,0.15,0.0972 (0.06)
lymphography,Quantization,MultiMember,Complete,0.15,0.1644 (0.01)
lymphography,Quantization,K-Means,Average,0.25,0.2306 (0.03)
lymphography,Quantization,K-Means,Single,0.25,0.0848 (0.03)
lymphography,Quantization,K-Means,Complete,0.25,0.1449 (0.03)
lymphography,Quantization,Agglomerative,Average,0.25,0.1821 (0.02)
lymphography,Quantization,Agglomerative,Single,0.25,0.1531 (0.01)
lymphography,Quantization,Agglomerative,Complete,0.25,0.1381 (0.02)
lymphography,Quantization,MultiMember,Average,0.25,0.1547 (0.02)
lymphography,Quantization,MultiMember,Single,0.25,0.1156 (0.04)
lymphography,Quantization,MultiMember,Complete,0.25,0.145 (0.01)
voice,Gaussian,K-Means,Average,0,0.0517 (0.0)
voice,Gaussian,K-Means,Single,0,0.0499 (0.01)
voice,Gaussian,K-Means,Complete,0,0.0227 (0.01)
voice,Gaussian,Agglomerative,Average,0,0.0408 (0.0)
voice,Gaussian,Agglomerative,Single,0,0.0408 (0.0)
voice,Gaussian,Agglomerative,Complete,0,0.0425 (0.0)
voice,Gaussian,MultiMember,Average,0,0.032 (0.01)
voice,Gaussian,MultiMember,Single,0,0.0377 (0.01)
voice,Gaussian,MultiMember,Complete,0,0.032 (0.01)
voice,Gaussian,K-Means,Average,0.02,0.0406 (0.0)
voice,Gaussian,K-Means,Single,0.02,0.0418 (0.01)
voice,Gaussian,K-Means,Complete,0.02,0.0312 (0.01)
voice,Gaussian,Agglomerative,Average,0.02,0.0447 (0.01)
voice,Gaussian,Agglomerative,Single,0.02,0.0428 (0.02)
voice,Gaussian,Agglomerative,Complete,0.02,0.0528 (0.02)
voice,Gaussian,MultiMember,Average,0.02,0.0197 (0.01)
voice,Gaussian,MultiMember,Single,0.02,0.0322 (0.02)
voice,Gaussian,MultiMember,Complete,0.02,0.0513 (0.04)
voice,Gaussian,K-Means,Average,0.05,0.0472 (0.02)
voice,Gaussian,K-Means,Single,0.05,0.0462 (0.01)
voice,Gaussian,K-Means,Complete,0.05,0.013 (0.0)
voice,Gaussian,Agglomerative,Average,0.05,0.0227 (0.02)
voice,Gaussian,Agglomerative,Single,0.05,0.0375 (0.02)
voice,Gaussian,Agglomerative,Complete,0.05,0.0509 (0.02)
voice,Gaussian,MultiMember,Average,0.05,0.0257 (0.01)
voice,Gaussian,MultiMember,Single,0.05,0.0487 (0.02)
voice,Gaussian,MultiMember,Complete,0.05,0.0304 (0.01)
voice,Gaussian,K-Means,Average,0.1,0.0382 (0.0)
voice,Gaussian,K-Means,Single,0.1,0.0304 (0.01)
voice,Gaussian,K-Means,Complete,0.1,0.0585 (0.02)
voice,Gaussian,Agglomerative,Average,0.1,0.0072 (0.0)
voice,Gaussian,Agglomerative,Single,0.1,0.0195 (0.02)
voice,Gaussian,Agglomerative,Complete,0.1,0.0281 (0.01)
voice,Gaussian,MultiMember,Average,0.1,0.033 (0.01)
voice,Gaussian,MultiMember,Single,0.1,0.0268 (0.02)
voice,Gaussian,MultiMember,Complete,0.1,0.0216 (0.02)
voice,Gaussian,K-Means,Average,0.15,0.0433 (0.01)
voice,Gaussian,K-Means,Single,0.15,0.0375 (0.01)
voice,Gaussian,K-Means,Complete,0.15,0.027 (0.01)
voice,Gaussian,Agglomerative,Average,0.15,0.0433 (0.01)
voice,Gaussian,Agglomerative,Single,0.15,0.0178 (0.01)
voice,Gaussian,Agglomerative,Complete,0.15,0.036 (0.01)
voice,Gaussian,MultiMember,Average,0.15,0.0606 (0.02)
voice,Gaussian,MultiMember,Single,0.15,0.0129 (0.01)
voice,Gaussian,MultiMember,Complete,0.15,0.0248 (0.01)
voice,Gaussian,K-Means,Average,0.25,0.018 (0.01)
voice,Gaussian,K-Means,Single,0.25,0.0256 (0.02)
voice,Gaussian,K-Means,Complete,0.25,0.0288 (0.02)
voice,Gaussian,Agglomerative,Average,0.25,0.037 (0.02)
voice,Gaussian,Agglomerative,Single,0.25,0.0201 (0.02)
voice,Gaussian,Agglomerative,Complete,0.25,0.0405 (0.01)
voice,Gaussian,MultiMember,Average,0.25,0.024 (0.02)
voice,Gaussian,MultiMember,Single,0.25,0.0071 (0.0)
voice,Gaussian,MultiMember,Complete,0.25,0.0359 (0.02)
voice,Uniform,K-Means,Average,0,0.0446 (0.01)
voice,Uniform,K-Means,Single,0,0.0479 (0.01)
voice,Uniform,K-Means,Complete,0,0.0238 (0.01)
voice,Uniform,Agglomerative,Average,0,0.0355 (0.01)
voice,Uniform,Agglomerative,Single,0,0.039 (0.0)
voice,Uniform,Agglomerative,Complete,0,0.0425 (0.0)
voice,Uniform,MultiMember,Average,0,0.0303 (0.01)
voice,Uniform,MultiMember,Single,0,0.0374 (0.01)
voice,Uniform,MultiMember,Complete,0,0.0268 (0.01)
voice,Uniform,K-Means,Average,0.02,0.0496 (0.01)
voice,Uniform,K-Means,Single,0.02,0.0329 (0.01)
voice,Uniform,K-Means,Complete,0.02,0.0118 (0.0)
voice,Uniform,Agglomerative,Average,0.02,0.0258 (0.02)
voice,Uniform,Agglomerative,Single,0.02,0.0272 (0.01)
voice,Uniform,Agglomerative,Complete,0.02,0.0162 (0.0)
voice,Uniform,MultiMember,Average,0.02,0.0421 (0.01)
voice,Uniform,MultiMember,Single,0.02,0.0339 (0.01)
voice,Uniform,MultiMember,Complete,0.02,0.0263 (0.02)
voice,Uniform,K-Means,Average,0.05,0.05 (0.0)
voice,Uniform,K-Means,Single,0.05,0.0286 (0.01)
voice,Uniform,K-Means,Complete,0.05,0.0381 (0.02)
voice,Uniform,Agglomerative,Average,0.05,0.0425 (0.02)
voice,Uniform,Agglomerative,Single,0.05,0.059 (0.0)
voice,Uniform,Agglomerative,Complete,0.05,0.0594 (0.01)
voice,Uniform,MultiMember,Average,0.05,0.0213 (0.0)
voice,Uniform,MultiMember,Single,0.05,0.0339 (0.02)
voice,Uniform,MultiMember,Complete,0.05,0.0494 (0.02)
voice,Uniform,K-Means,Average,0.1,0.0536 (0.0)
voice,Uniform,K-Means,Single,0.1,0.0368 (0.01)
voice,Uniform,K-Means,Complete,0.1,0.0305 (0.02)
voice,Uniform,Agglomerative,Average,0.1,0.0152 (0.01)
voice,Uniform,Agglomerative,Single,0.1,0.0253 (0.02)
voice,Uniform,Agglomerative,Complete,0.1,0.0223 (0.02)
voice,Uniform,MultiMember,Average,0.1,0.016 (0.02)
voice,Uniform,MultiMember,Single,0.1,0.0263 (0.03)
voice,Uniform,MultiMember,Complete,0.1,0.042 (0.02)
voice,Uniform,K-Means,Average,0.15,0.0335 (0.02)
voice,Uniform,K-Means,Single,0.15,0.0475 (0.0)
voice,Uniform,K-Means,Complete,0.15,0.0385 (0.02)
voice,Uniform,Agglomerative,Average,0.15,0.0264 (0.01)
voice,Uniform,Agglomerative,Single,0.15,0.0304 (0.01)
voice,Uniform,Agglomerative,Complete,0.15,0.0432 (0.01)
voice,Uniform,MultiMember,Average,0.15,0.029 (0.02)
voice,Uniform,MultiMember,Single,0.15,0.0078 (0.0)
voice,Uniform,MultiMember,Complete,0.15,0.0235 (0.01)
voice,Uniform,K-Means,Average,0.25,0.0308 (0.01)
voice,Uniform,K-Means,Single,0.25,0.0117 (0.01)
voice,Uniform,K-Means,Complete,0.25,0.0234 (0.01)
voice,Uniform,Agglomerative,Average,0.25,0.0209 (0.02)
voice,Uniform,Agglomerative,Single,0.25,0.0075 (0.0)
voice,Uniform,Agglomerative,Complete,0.25,0.0501 (0.03)
voice,Uniform,MultiMember,Average,0.25,0.0162 (0.01)
voice,Uniform,MultiMember,Single,0.25,0.0071 (0.0)
voice,Uniform,MultiMember,Complete,0.25,0.0252 (0.02)
voice,Quantization,K-Means,Average,0,0.0513 (0.0)
voice,Quantization,K-Means,Single,0,0.05 (0.01)
voice,Quantization,K-Means,Complete,0,0.0299 (0.02)
voice,Quantization,Agglomerative,Average,0,0.0338 (0.01)
voice,Quantization,Agglomerative,Single,0,0.0408 (0.0)
voice,Quantization,Agglomerative,Complete,0,0.0408 (0.0)
voice,Quantization,MultiMember,Average,0,0.025 (0.01)
voice,Quantization,MultiMember,Single,0,0.0394 (0.01)
voice,Quantization,MultiMember,Complete,0,0.0272 (0.01)
voice,Quantization,K-Means,Average,0.02,0.0446 (0.01)
voice,Quantization,K-Means,Single,0.02,0.0515 (0.0)
voice,Quantization,K-Means,Complete,0.02,0.0227 (0.01)
voice,Quantization,Agglomerative,Average,0.02,0.0408 (0.0)
voice,Quantization,Agglomerative,Single,0.02,0.0338 (0.01)
voice,Quantization,Agglomerative,Complete,0.02,0.0413 (0.01)
voice,Quantization,MultiMember,Average,0.02,0.0391 (0.01)
voice,Quantization,MultiMember,Single,0.02,0.0391 (0.01)
voice,Quantization,MultiMember,Complete,0.02,0.0425 (0.0)
voice,Quantization,K-Means,Average,0.05,0.0515 (0.0)
voice,Quantization,K-Means,Single,0.05,0.0535 (0.0)
voice,Quantization,K-Means,Complete,0.05,0.0384 (0.02)
voice,Quantization,Agglomerative,Average,0.05,0.0338 (0.01)
voice,Quantization,Agglomerative,Single,0.05,0.0373 (0.0)
voice,Quantization,Agglomerative,Complete,0.05,0.0373 (0.0)
voice,Quantization,MultiMember,Average,0.05,0.0244 (0.01)
voice,Quantization,MultiMember,Single,0.05,0.0412 (0.01)
voice,Quantization,MultiMember,Complete,0.05,0.0408 (0.0)
voice,Quantization,K-Means,Average,0.1,0.0444 (0.01)
voice,Quantization,K-Means,Single,0.1,0.0515 (0.0)
voice,Quantization,K-Means,Complete,0.1,0.0263 (0.01)
voice,Quantization,Agglomerative,Average,0.1,0.0408 (0.0)
voice,Quantization,Agglomerative,Single,0.1,0.039 (0.0)
voice,Quantization,Agglomerative,Complete,0.1,0.0342 (0.02)
voice,Quantization,MultiMember,Average,0.1,0.0268 (0.01)
voice,Quantization,MultiMember,Single,0.1,0.0356 (0.01)
voice,Quantization,MultiMember,Complete,0.1,0.0327 (0.01)
voice,Quantization,K-Means,Average,0.15,0.0408 (0.01)
voice,Quantization,K-Means,Single,0.15,0.0515 (0.0)
voice,Quantization,K-Means,Complete,0.15,0.0323 (0.02)
voice,Quantization,Agglomerative,Average,0.15,0.0372 (0.01)
voice,Quantization,Agglomerative,Single,0.15,0.0355 (0.01)
voice,Quantization,Agglomerative,Complete,0.15,0.0372 (0.01)
voice,Quantization,MultiMember,Average,0.15,0.0233 (0.01)
voice,Quantization,MultiMember,Single,0.15,0.032 (0.01)
voice,Quantization,MultiMember,Complete,0.15,0.0321 (0.01)
voice,Quantization,K-Means,Average,0.25,0.0515 (0.0)
voice,Quantization,K-Means,Single,0.25,0.0531 (0.0)
voice,Quantization,K-Means,Complete,0.25,0.0296 (0.02)
voice,Quantization,Agglomerative,Average,0.25,0.0215 (0.01)
voice,Quantization,Agglomerative,Single,0.25,0.032 (0.01)
voice,Quantization,Agglomerative,Complete,0.25,0.0302 (0.01)
voice,Quantization,MultiMember,Average,0.25,0.0444 (0.01)
voice,Quantization,MultiMember,Single,0.25,0.0427 (0.01)
voice,Quantization,MultiMember,Complete,0.25,0.0321 (0.01)
wine,Gaussian,K-Means,Average,0,0.6474 (0.1)
wine,Gaussian,K-Means,Single,0,0.1471 (0.25)
wine,Gaussian,K-Means,Complete,0,0.5529 (0.03)
wine,Gaussian,Agglomerative,Average,0,0.821 (0.11)
wine,Gaussian,Agglomerative,Single,0,0.756 (0.11)
wine,Gaussian,Agglomerative,Complete,0,0.8436 (0.1)
wine,Gaussian,MultiMember,Average,0,0.5946 (0.09)
wine,Gaussian,MultiMember,Single,0,0.3257 (0.38)
wine,Gaussian,MultiMember,Complete,0,0.6602 (0.06)
wine,Gaussian,K-Means,Average,0.02,0.7102 (0.13)
wine,Gaussian,K-Means,Single,0.02,0.0256 (0.01)
wine,Gaussian,K-Means,Complete,0.02,0.6158 (0.08)
wine,Gaussian,Agglomerative,Average,0.02,0.6792 (0.1)
wine,Gaussian,Agglomerative,Single,0.02,0.6917 (0.12)
wine,Gaussian,Agglomerative,Complete,0.02,0.8533 (0.03)
wine,Gaussian,MultiMember,Average,0.02,0.714 (0.15)
wine,Gaussian,MultiMember,Single,0.02,0.2537 (0.29)
wine,Gaussian,MultiMember,Complete,0.02,0.6014 (0.1)
wine,Gaussian,K-Means,Average,0.05,0.6876 (0.08)
wine,Gaussian,K-Means,Single,0.05,0.018 (0.0)
wine,Gaussian,K-Means,Complete,0.05,0.5361 (0.05)
wine,Gaussian,Agglomerative,Average,0.05,0.5912 (0.05)
wine,Gaussian,Agglomerative,Single,0.05,0.6233 (0.15)
wine,Gaussian,Agglomerative,Complete,0.05,0.4623 (0.1)
wine,Gaussian,MultiMember,Average,0.05,0.1944 (0.22)
wine,Gaussian,MultiMember,Single,0.05,0.116 (0.2)
wine,Gaussian,MultiMember,Complete,0.05,0.5023 (0.04)
wine,Gaussian,K-Means,Average,0.1,0.7273 (0.09)
wine,Gaussian,K-Means,Single,0.1,0.1372 (0.23)
wine,Gaussian,K-Means,Complete,0.1,0.5605 (0.08)
wine,Gaussian,Agglomerative,Average,0.1,0.5835 (0.13)
wine,Gaussian,Agglomerative,Single,0.1,0.2527 (0.25)
wine,Gaussian,Agglomerative,Complete,0.1,0.4825 (0.02)
wine,Gaussian,MultiMember,Average,0.1,0.5727 (0.12)
wine,Gaussian,MultiMember,Single,0.1,0.0212 (0.01)
wine,Gaussian,MultiMember,Complete,0.1,0.435 (0.21)
wine,Gaussian,K-Means,Average,0.15,0.6283 (0.07)
wine,Gaussian,K-Means,Single,0.15,0.0209 (0.0)
wine,Gaussian,K-Means,Complete,0.15,0.5292 (0.05)
wine,Gaussian,Agglomerative,Average,0.15,0.4661 (0.12)
wine,Gaussian,Agglomerative,Single,0.15,0.4986 (0.05)
wine,Gaussian,Agglomerative,Complete,0.15,0.4508 (0.1)
wine,Gaussian,MultiMember,Average,0.15,0.4617 (0.25)
wine,Gaussian,MultiMember,Single,0.15,0.0217 (0.0)
wine,Gaussian,MultiMember,Complete,0.15,0.5394 (0.06)
wine,Gaussian,K-Means,Average,0.25,0.5071 (0.05)
wine,Gaussian,K-Means,Single,0.25,0.0229 (0.0)
wine,Gaussian,K-Means,Complete,0.25,0.4796 (0.09)
wine,Gaussian,Agglomerative,Average,0.25,0.2318 (0.11)
wine,Gaussian,Agglomerative,Single,0.25,0.2646 (0.12)
wine,Gaussian,Agglomerative,Complete,0.25,0.2607 (0.13)
wine,Gaussian,MultiMember,Average,0.25,0.2442 (0.18)
wine,Gaussian,MultiMember,Single,0.25,0.0188 (0.0)
wine,Gaussian,MultiMember,Complete,0.25,0.2165 (0.11)
wine,Uniform,K-Means,Average,0,0.7076 (0.13)
wine,Uniform,K-Means,Single,0,0.0427 (0.04)
wine,Uniform,K-Means,Complete,0,0.5745 (0.06)
wine,Uniform,Agglomerative,Average,0,0.8177 (0.09)
wine,Uniform,Agglomerative,Single,0,0.72 (0.1)
wine,Uniform,Agglomerative,Complete,0,0.7465 (0.12)
wine,Uniform,MultiMember,Average,0,0.4285 (0.34)
wine,Uniform,MultiMember,Single,0,0.018 (0.0)
wine,Uniform,MultiMember,Complete,0,0.6359 (0.19)
wine,Uniform,K-Means,Average,0.02,0.696 (0.07)
wine,Uniform,K-Means,Single,0.02,0.0212 (0.0)
wine,Uniform,K-Means,Complete,0.02,0.5331 (0.02)
wine,Uniform,Agglomerative,Average,0.02,0.566 (0.03)
wine,Uniform,Agglomerative,Single,0.02,0.5521 (0.02)
wine,Uniform,Agglomerative,Complete,0.02,0.6012 (0.1)
wine,Uniform,MultiMember,Average,0.02,0.3366 (0.39)
wine,Uniform,MultiMember,Single,0.02,0.0197 (0.0)
wine,Uniform,MultiMember,Complete,0.02,0.3794 (0.25)
wine,Uniform,K-Means,Average,0.05,0.6728 (0.03)
wine,Uniform,K-Means,Single,0.05,0.024 (0.0)
wine,Uniform,K-Means,Complete,0.05,0.5537 (0.07)
wine,Uniform,Agglomerative,Average,0.05,0.4355 (0.01)
wine,Uniform,Agglomerative,Single,0.05,0.4395 (0.0)
wine,Uniform,Agglomerative,Complete,0.05,0.4403 (0.01)
wine,Uniform,MultiMember,Average,0.05,0.5613 (0.08)
wine,Uniform,MultiMember,Single,0.05,0.0508 (0.05)
wine,Uniform,MultiMember,Complete,0.05,0.5094 (0.08)
wine,Uniform,K-Means,Average,0.1,0.625 (0.09)
wine,Uniform,K-Means,Single,0.1,0.0203 (0.0)
wine,Uniform,K-Means,Complete,0.1,0.5481 (0.08)
wine,Uniform,Agglomerative,Average,0.1,0.4671 (0.03)
wine,Uniform,Agglomerative,Single,0.1,0.231 (0.21)
wine,Uniform,Agglomerative,Complete,0.1,0.445 (0.08)
wine,Uniform,MultiMember,Average,0.1,0.3533 (0.29)
wine,Uniform,MultiMember,Single,0.1,0.021 (0.0)
wine,Uniform,MultiMember,Complete,0.1,0.4938 (0.07)
wine,Uniform,K-Means,Average,0.15,0.5228 (0.09)
wine,Uniform,K-Means,Single,0.15,0.0216 (0.0)
wine,Uniform,K-Means,Complete,0.15,0.4799 (0.04)
wine,Uniform,Agglomerative,Average,0.15,0.3698 (0.01)
wine,Uniform,Agglomerative,Single,0.15,0.2805 (0.22)
wine,Uniform,Agglomerative,Complete,0.15,0.2921 (0.14)
wine,Uniform,MultiMember,Average,0.15,0.3646 (0.17)
wine,Uniform,MultiMember,Single,0.15,0.0226 (0.0)
wine,Uniform,MultiMember,Complete,0.15,0.4483 (0.06)
wine,Uniform,K-Means,Average,0.25,0.5036 (0.08)
wine,Uniform,K-Means,Single,0.25,0.0224 (0.0)
wine,Uniform,K-Means,Complete,0.25,0.4542 (0.07)
wine,Uniform,Agglomerative,Average,0.25,0.2928 (0.14)
wine,Uniform,Agglomerative,Single,0.25,0.2179 (0.16)
wine,Uniform,Agglomerative,Complete,0.25,0.1787 (0.15)
wine,Uniform,MultiMember,Average,0.25,0.3614 (0.18)
wine,Uniform,MultiMember,Single,0.25,0.0228 (0.01)
wine,Uniform,MultiMember,Complete,0.25,0.1713 (0.13)
wine,Quantization,K-Means,Average,0,0.6858 (0.1)
wine,Quantization,K-Means,Single,0,0.1705 (0.25)
wine,Quantization,K-Means,Complete,0,0.5351 (0.04)
wine,Quantization,Agglomerative,Average,0,0.8536 (0.09)
wine,Quantization,Agglomerative,Single,0,0.8011 (0.12)
wine,Quantization,Agglomerative,Complete,0,0.6984 (0.29)
wine,Quantization,MultiMember,Average,0,0.2706 (0.28)
wine,Quantization,MultiMember,Single,0,0.018 (0.0)
wine,Quantization,MultiMember,Complete,0,0.3855 (0.27)
wine,Quantization,K-Means,Average,0.02,0.6721 (0.13)
wine,Quantization,K-Means,Single,0.02,0.0205 (0.0)
wine,Quantization,K-Means,Complete,0.02,0.5438 (0.05)
wine,Quantization,Agglomerative,Average,0.02,0.6085 (0.3)
wine,Quantization,Agglomerative,Single,0.02,0.7141 (0.1)
wine,Quantization,Agglomerative,Complete,0.02,0.7678 (0.11)
wine,Quantization,MultiMember,Average,0.02,0.2717 (0.29)
wine,Quantization,MultiMember,Single,0.02,0.018 (0.0)
wine,Quantization,MultiMember,Complete,0.02,0.6298 (0.1)
wine,Quantization,K-Means,Average,0.05,0.7927 (0.08)
wine,Quantization,K-Means,Single,0.05,0.1936 (0.23)
wine,Quantization,K-Means,Complete,0.05,0.5328 (0.04)
wine,Quantization,Agglomerative,Average,0.05,0.8069 (0.06)
wine,Quantization,Agglomerative,Single,0.05,0.7218 (0.08)
wine,Quantization,Agglomerative,Complete,0.05,0.7795 (0.08)
wine,Quantization,MultiMember,Average,0.05,0.4667 (0.35)
wine,Quantization,MultiMember,Single,0.05,0.0214 (0.01)
wine,Quantization,MultiMember,Complete,0.05,0.4916 (0.23)
wine,Quantization,K-Means,Average,0.1,0.6126 (0.1)
wine,Quantization,K-Means,Single,0.1,0.3736 (0.29)
wine,Quantization,K-Means,Complete,0.1,0.5198 (0.02)
wine,Quantization,Agglomerative,Average,0.1,0.8213 (0.08)
wine,Quantization,Agglomerative,Single,0.1,0.7663 (0.13)
wine,Quantization,Agglomerative,Complete,0.1,0.6999 (0.15)
wine,Quantization,MultiMember,Average,0.1,0.1688 (0.27)
wine,Quantization,MultiMember,Single,0.1,0.1458 (0.26)
wine,Quantization,MultiMember,Complete,0.1,0.418 (0.27)
wine,Quantization,K-Means,Average,0.15,0.7437 (0.13)
wine,Quantization,K-Means,Single,0.15,0.2861 (0.31)
wine,Quantization,K-Means,Complete,0.15,0.5562 (0.05)
wine,Quantization,Agglomerative,Average,0.15,0.8467 (0.02)
wine,Quantization,Agglomerative,Single,0.15,0.6846 (0.07)
wine,Quantization,Agglomerative,Complete,0.15,0.7658 (0.09)
wine,Quantization,MultiMember,Average,0.15,0.386 (0.29)
wine,Quantization,MultiMember,Single,0.15,0.018 (0.0)
wine,Quantization,MultiMember,Complete,0.15,0.3467 (0.25)
wine,Quantization,K-Means,Average,0.25,0.6355 (0.12)
wine,Quantization,K-Means,Single,0.25,0.0222 (0.0)
wine,Quantization,K-Means,Complete,0.25,0.5956 (0.09)
wine,Quantization,Agglomerative,Average,0.25,0.6541 (0.1)
wine,Quantization,Agglomerative,Single,0.25,0.3458 (0.27)
wine,Quantization,Agglomerative,Complete,0.25,0.5579 (0.03)
wine,Quantization,MultiMember,Average,0.25,0.2388 (0.26)
wine,Quantization,MultiMember,Single,0.25,0.1347 (0.23)
wine,Quantization,MultiMember,Complete,0.25,0.4912 (0.03)
zoo,Gaussian,K-Means,Average,0,0.8753 (0.02)
zoo,Gaussian,K-Means,Single,0,0.8984 (0.02)
zoo,Gaussian,K-Means,Complete,0,0.8614 (0.02)
zoo,Gaussian,Agglomerative,Average,0,0.9166 (0.02)
zoo,Gaussian,Agglomerative,Single,0,0.913 (0.02)
zoo,Gaussian,Agglomerative,Complete,0,0.921 (0.01)
zoo,Gaussian,MultiMember,Average,0,0.9205 (0.01)
zoo,Gaussian,MultiMember,Single,0,0.9015 (0.02)
zoo,Gaussian,MultiMember,Complete,0,0.923 (0.02)
zoo,Gaussian,K-Means,Average,0.02,0.8888 (0.01)
zoo,Gaussian,K-Means,Single,0.02,0.841 (0.02)
zoo,Gaussian,K-Means,Complete,0.02,0.8776 (0.02)
zoo,Gaussian,Agglomerative,Average,0.02,0.8968 (0.02)
zoo,Gaussian,Agglomerative,Single,0.02,0.9241 (0.0)
zoo,Gaussian,Agglomerative,Complete,0.02,0.8781 (0.03)
zoo,Gaussian,MultiMember,Average,0.02,0.8953 (0.03)
zoo,Gaussian,MultiMember,Single,0.02,0.9126 (0.02)
zoo,Gaussian,MultiMember,Complete,0.02,0.8989 (0.03)
zoo,Gaussian,K-Means,Average,0.05,0.8747 (0.01)
zoo,Gaussian,K-Means,Single,0.05,0.8536 (0.04)
zoo,Gaussian,K-Means,Complete,0.05,0.8507 (0.01)
zoo,Gaussian,Agglomerative,Average,0.05,0.8563 (0.02)
zoo,Gaussian,Agglomerative,Single,0.05,0.8279 (0.02)
zoo,Gaussian,Agglomerative,Complete,0.05,0.8558 (0.02)
zoo,Gaussian,MultiMember,Average,0.05,0.8762 (0.02)
zoo,Gaussian,MultiMember,Single,0.05,0.8198 (0.05)
zoo,Gaussian,MultiMember,Complete,0.05,0.887 (0.02)
zoo,Gaussian,K-Means,Average,0.1,0.8189 (0.01)
zoo,Gaussian,K-Means,Single,0.1,0.782 (0.03)
zoo,Gaussian,K-Means,Complete,0.1,0.8151 (0.01)
zoo,Gaussian,Agglomerative,Average,0.1,0.7854 (0.02)
zoo,Gaussian,Agglomerative,Single,0.1,0.7827 (0.02)
zoo,Gaussian,Agglomerative,Complete,0.1,0.7804 (0.04)
zoo,Gaussian,MultiMember,Average,0.1,0.7527 (0.03)
zoo,Gaussian,MultiMember,Single,0.1,0.7199 (0.05)
zoo,Gaussian,MultiMember,Complete,0.1,0.777 (0.02)
zoo,Gaussian,K-Means,Average,0.15,0.8636 (0.03)
zoo,Gaussian,K-Means,Single,0.15,0.83 (0.04)
zoo,Gaussian,K-Means,Complete,0.15,0.8544 (0.04)
zoo,Gaussian,Agglomerative,Average,0.15,0.7848 (0.05)
zoo,Gaussian,Agglomerative,Single,0.15,0.8435 (0.01)
zoo,Gaussian,Agglomerative,Complete,0.15,0.7621 (0.02)
zoo,Gaussian,MultiMember,Average,0.15,0.8549 (0.02)
zoo,Gaussian,MultiMember,Single,0.15,0.8178 (0.05)
zoo,Gaussian,MultiMember,Complete,0.15,0.8493 (0.01)
zoo,Gaussian,K-Means,Average,0.25,0.6917 (0.01)
zoo,Gaussian,K-Means,Single,0.25,0.6269 (0.09)
zoo,Gaussian,K-Means,Complete,0.25,0.6883 (0.01)
zoo,Gaussian,Agglomerative,Average,0.25,0.5918 (0.02)
zoo,Gaussian,Agglomerative,Single,0.25,0.5777 (0.02)
zoo,Gaussian,Agglomerative,Complete,0.25,0.5688 (0.02)
zoo,Gaussian,MultiMember,Average,0.25,0.6461 (0.01)
zoo,Gaussian,MultiMember,Single,0.25,0.5 (0.19)
